,index,stars
183,376,0.7103056311607361
184,378,0.7103056311607361
185,379,0.710351824760437
186,381,0.7103056311607361
187,382,0.7103056311607361
188,383,0.7103056311607361
189,384,0.7103056311607361
190,385,0.7103056311607361
191,386,0.7103056311607361
192,387,0.7103056311607361
193,388,0.7103056311607361
194,389,0.7103056311607361
195,391,0.7103056311607361
196,393,0.7103056311607361
197,397,0.7103056311607361
198,400,0.7103056311607361
199,402,0.7103056311607361
200,403,0.7103056311607361
201,406,0.7103056311607361
202,407,0.7103056311607361
203,408,0.7103056311607361
204,409,0.7103056311607361
205,410,0.7103056311607361
206,411,0.7108119130134583
207,412,0.7103056311607361
208,413,0.7103056311607361
209,414,0.7103056311607361
210,415,0.7103056311607361
211,416,0.7103056311607361
212,417,0.7103056311607361
213,419,0.710560142993927
214,421,0.7104332447052002
215,430,0.7108544111251831
216,432,0.7103056311607361
217,435,0.7103056311607361
218,438,0.7103056311607361
219,441,0.7103056311607361
220,444,0.7103056311607361
221,445,0.7103056311607361
222,446,0.7103056311607361
223,449,0.7103056311607361
224,450,0.7104292511940002
225,451,0.7103056311607361
226,452,0.7103056311607361
227,453,0.7107521295547485
228,454,0.7103056311607361
229,455,0.7103056311607361
230,463,0.7103056311607361
231,464,0.7103056311607361
232,465,0.7103056311607361
233,469,0.7103056311607361
234,475,0.7103056311607361
235,476,0.7103056311607361
236,477,0.710542619228363
237,482,0.7103056311607361
238,487,0.7103056311607361
239,489,0.7103056311607361
240,490,0.7105433940887451
241,491,0.7103056311607361
242,494,0.7103056311607361
243,495,0.7103056311607361
244,496,0.7103056311607361
245,504,0.7103056311607361
246,505,0.7105273604393005
247,507,0.7103056311607361
248,508,0.7103056311607361
249,510,0.7109585404396057
250,512,0.7103056311607361
251,514,0.7103056311607361
252,515,0.7103056311607361
253,516,0.7103056311607361
254,520,0.7104164361953735
255,521,0.710681676864624
256,522,0.7103056311607361
257,524,0.7102877497673035
258,525,0.7103056311607361
259,528,0.7103056311607361
260,529,0.7103056311607361
261,531,0.7103056311607361
262,532,0.710548996925354
263,535,0.7103056311607361
264,540,0.710761308670044
265,548,0.7103056311607361
266,549,0.7103056311607361
267,550,0.7111819386482239
268,552,0.7103608250617981
269,553,0.7103056311607361
270,554,0.7103056311607361
271,555,0.7103056311607361
272,557,0.7103056311607361
273,558,0.7103056311607361
274,559,0.7106313705444336
275,561,0.7103056311607361
276,563,0.7103056311607361
277,566,0.7105333805084229
278,572,0.7103056311607361
279,575,0.7103056311607361
280,576,0.7103056311607361
281,577,0.7103056311607361
282,579,0.7106461524963379
283,580,0.7103056311607361
284,581,0.7103056311607361
285,582,0.710313618183136
286,583,0.7103056311607361
287,585,0.7103056311607361
288,587,0.7103056311607361
289,588,0.7103056311607361
290,589,0.7103056311607361
291,592,0.7103056311607361
292,593,0.7103056311607361
293,594,0.7103056311607361
294,600,0.7103056311607361
295,602,0.7103056311607361
296,603,0.7103056311607361
297,604,0.7105644345283508
298,607,0.7103056311607361
299,609,0.7103056311607361
300,610,0.7103056311607361
301,611,0.7103056311607361
302,612,0.7103056311607361
303,613,0.7103056311607361
304,619,0.710341215133667
305,620,0.7103056311607361
306,621,0.7105499505996704
307,623,0.7103056311607361
308,627,0.7103056311607361
309,634,0.7103056311607361
310,637,0.7105956673622131
311,639,0.7103056311607361
312,641,0.7103056311607361
313,645,0.7103056311607361
314,648,0.7103056311607361
315,649,0.7103504538536072
316,650,0.7108079195022583
317,652,0.7103056311607361
318,653,0.7104578018188477
319,654,0.7103056311607361
320,656,0.7103056311607361
321,658,0.7103056311607361
322,659,0.7103056311607361
323,662,0.7103056311607361
324,666,0.7103056311607361
325,668,0.7103056311607361
326,669,0.7112179398536682
327,670,0.7103056311607361
328,672,0.7103056311607361
329,673,0.7103056311607361
330,674,0.7103056311607361
331,675,0.7103056311607361
332,676,0.7103056311607361
333,677,0.7103056311607361
334,679,0.7105965614318848
335,682,0.7103056311607361
336,683,0.7103056311607361
337,685,0.7103056311607361
338,687,0.7103056311607361
339,689,0.7103056311607361
340,690,0.7103056311607361
341,693,0.7103056311607361
342,694,0.7103739976882935
343,695,0.7103056311607361
344,696,0.7105381488800049
345,697,0.7103226780891418
346,698,0.7103056311607361
347,700,0.7103056311607361
348,702,0.7103056311607361
349,704,0.7103056311607361
350,706,0.7103056311607361
351,707,0.7103056311607361
352,709,0.7103056311607361
353,710,0.7103056311607361
354,711,0.7103056311607361
355,712,0.7103480100631714
356,714,0.7103056311607361
357,716,0.7103056311607361
358,717,0.7103056311607361
359,719,0.7104339003562927
360,720,0.7105744481086731
361,721,0.7105709314346313
362,722,0.7103056311607361
363,723,0.7104083299636841
364,725,0.7103056311607361
365,728,0.7103056311607361
366,729,0.7103056311607361
367,731,0.710227370262146
368,734,0.7103056311607361
369,735,0.7103056311607361
370,736,0.7103056311607361
371,737,0.7103056311607361
372,738,0.7103056311607361
373,739,0.7103056311607361
374,740,0.7103056311607361
375,742,0.7103056311607361
376,743,0.7103056311607361
377,746,0.7103056311607361
378,749,0.7103056311607361
379,751,0.7103056311607361
380,753,0.7103056311607361
381,755,0.7103056311607361
382,758,0.7103056311607361
383,759,0.7103056311607361
384,761,0.7103056311607361
385,764,0.7103056311607361
386,766,0.7103056311607361
387,768,0.7103056311607361
388,769,0.7103464007377625
389,773,0.7103056311607361
390,778,0.7103056311607361
391,780,0.7103056311607361
392,781,0.7103056311607361
393,782,0.7103056311607361
394,783,0.7103056311607361
395,784,0.7103056311607361
396,785,0.7103056311607361
397,790,0.7104628682136536
398,791,0.7103056311607361
399,792,0.7104846239089966
400,794,0.7103056311607361
401,795,0.7103056311607361
402,796,0.7103058099746704
403,798,0.7104583978652954
404,801,0.7103056311607361
405,803,0.7103056311607361
406,804,0.7104843854904175
407,805,0.7103056311607361
408,809,0.7103456854820251
409,810,0.7103056311607361
410,811,0.7103056311607361
411,812,0.7103056311607361
412,813,0.7111765742301941
413,815,0.7103056311607361
414,816,0.7103056311607361
415,817,0.7103056311607361
416,818,0.7103056311607361
417,819,0.7103368043899536
418,821,0.7103056311607361
419,822,0.7103056311607361
420,825,0.7103056311607361
421,827,0.7103056311607361
422,835,0.7103056311607361
423,838,0.7109341621398926
424,840,0.710342288017273
425,841,0.7103056311607361
426,848,0.7103056311607361
427,849,0.7103056311607361
428,850,0.7103056311607361
429,851,0.7103545665740967
430,856,0.7103056311607361
431,858,0.7103056311607361
432,861,0.7103056311607361
433,862,0.7103056311607361
434,863,0.7103056311607361
435,865,0.7103056311607361
436,866,0.7103056311607361
437,867,0.7107957601547241
438,869,0.7103056311607361
439,870,0.7103056311607361
440,871,0.7103056311607361
441,872,0.7103056311607361
442,873,0.7103056311607361
443,875,0.7103056311607361
444,877,0.7103056311607361
445,878,0.7103056311607361
446,880,0.7103056311607361
447,882,0.7110226154327393
448,884,0.7103056311607361
449,885,0.7103056311607361
450,888,0.7103056311607361
451,889,0.7103056311607361
452,890,0.7103056311607361
453,891,0.7103056311607361
454,893,0.7103056311607361
455,896,0.7103056311607361
456,897,0.7103466391563416
457,898,0.7103056311607361
458,899,0.7103056311607361
459,900,0.7103907465934753
460,901,0.7103056311607361
461,904,0.7103056311607361
462,906,0.7103056311607361
463,907,0.7103056311607361
464,908,0.7103056311607361
465,909,0.7103056311607361
466,911,0.7103056311607361
467,914,0.7103056311607361
468,915,0.7106062769889832
469,919,0.7103056311607361
470,921,0.7103056311607361
471,924,0.7103056311607361
472,927,0.7103056311607361
473,930,0.7103056311607361
474,931,0.7103056311607361
475,933,0.7103056311607361
476,934,0.7103056311607361
477,936,0.7103056311607361
478,938,0.7103056311607361
479,939,0.7105420231819153
480,940,0.7106080055236816
481,942,0.7103056311607361
482,949,0.7103056311607361
483,950,0.7103056311607361
484,953,0.7103056311607361
485,957,0.7104058861732483
486,959,0.7107036113739014
487,961,0.7103056311607361
488,962,0.7103056311607361
489,966,0.7103056311607361
490,967,0.7103056311607361
491,970,0.7103056311607361
492,972,0.7103056311607361
493,974,0.7103056311607361
494,977,0.7103056311607361
495,979,0.7103360295295715
496,981,0.7103056311607361
497,984,0.7103056311607361
498,985,0.7103056311607361
499,986,0.7103056311607361
500,987,0.7105625867843628
501,989,0.7103056311607361
502,990,0.7103056311607361
503,991,0.7103056311607361
504,992,0.7103056311607361
505,994,0.7103056311607361
506,995,0.7103056311607361
507,1000,0.7103056311607361
508,1001,0.7103056311607361
509,1005,0.7103056311607361
510,1006,0.7104154229164124
511,1013,0.7103056311607361
512,1020,0.7103056311607361
513,1023,0.7103056311607361
514,1024,0.7103056311607361
515,1026,0.7103056311607361
516,1029,0.7103056311607361
517,1030,0.7103056311607361
518,1033,0.7103056311607361
519,1037,0.7103056311607361
520,1040,0.7103056311607361
521,1041,0.7103056311607361
522,1042,0.7105627059936523
523,1044,0.7103056311607361
524,1046,0.7103056311607361
525,1047,0.7103056311607361
526,1049,0.7103056311607361
527,1050,0.7104440927505493
528,1052,0.7103056311607361
529,1053,0.7103056311607361
530,1055,0.7103056311607361
531,1057,0.7105096578598022
532,1058,0.7105781435966492
533,1059,0.7103056311607361
534,1060,0.7103056311607361
535,1061,0.7107023596763611
536,1062,0.7103056311607361
537,1064,0.7103056311607361
538,1065,0.7103056311607361
539,1066,0.7104542255401611
540,1068,0.7103056311607361
541,1069,0.7103056311607361
542,1071,0.7103056311607361
543,1073,0.7103056311607361
544,1075,0.7103056311607361
545,1081,0.7103056311607361
546,1082,0.7103056311607361
547,1083,0.7105149626731873
548,1085,0.7103056311607361
549,1086,0.7103056311607361
550,1087,0.7103056311607361
551,1092,0.7103989720344543
552,1093,0.7103742957115173
553,1094,0.7103056311607361
554,1095,0.7103056311607361
555,1096,0.7106529474258423
556,1101,0.7103056311607361
557,1102,0.7103056311607361
558,1103,0.7103056311607361
559,1110,0.7103056311607361
560,1111,0.7103056311607361
561,1112,0.7106147408485413
562,1113,0.7103056311607361
563,1116,0.7103056311607361
564,1119,0.7103056311607361
565,1120,0.7103056311607361
566,1127,0.7103056311607361
567,1129,0.7103056311607361
568,1130,0.7103056311607361
569,1131,0.7103056311607361
570,1132,0.7103056311607361
571,1133,0.7103056311607361
572,1135,0.7103056311607361
573,1136,0.7103056311607361
574,1137,0.7103056311607361
575,1138,0.7103056311607361
576,1140,0.7103056311607361
577,1141,0.7103056311607361
578,1142,0.7105871438980103
579,1146,0.7103056311607361
580,1147,0.7103056311607361
581,1149,0.7103056311607361
582,1150,0.7103056311607361
583,1152,0.7103056311607361
584,1154,0.7103056311607361
585,1155,0.7103056311607361
586,1156,0.7103056311607361
587,1159,0.7103056311607361
588,1164,0.7103056311607361
589,1165,0.7103056311607361
590,1166,0.7105945348739624
591,1170,0.7103056311607361
592,1173,0.7103056311607361
593,1176,0.7103056311607361
594,1178,0.7103056311607361
595,1179,0.7103056311607361
596,1180,0.7103056311607361
597,1181,0.7103056311607361
598,1183,0.711142897605896
599,1186,0.7103056311607361
600,1187,0.7103056311607361
601,1190,0.7103056311607361
602,1191,0.7105939984321594
603,1192,0.7103056311607361
604,1194,0.7103056311607361
605,1195,0.7103056311607361
606,1196,0.7103056311607361
607,1197,0.7103056311607361
608,1198,0.7103056311607361
609,1199,0.7103056311607361
610,1200,0.7103477120399475
611,1203,0.710493266582489
612,1205,0.7103056311607361
613,1207,0.7103056311607361
614,1208,0.7103056311607361
615,1211,0.7103056311607361
616,1212,0.7105282545089722
617,1214,0.7103778123855591
618,1216,0.7106541991233826
619,1218,0.7103056311607361
620,1220,0.7103056311607361
621,1223,0.7103056311607361
622,1224,0.7103056311607361
623,1225,0.7103056311607361
624,1226,0.7103056311607361
625,1227,0.7103056311607361
626,1229,0.7103056311607361
627,1232,0.7103056311607361
628,1234,0.7103056311607361
629,1235,0.7103056311607361
630,1240,0.7103056311607361
631,1241,0.7103056311607361
632,1244,0.7103056311607361
633,1245,0.7103056311607361
634,1247,0.7103056311607361
635,1251,0.7103056311607361
636,1253,0.7108950018882751
637,1256,0.7103056311607361
638,1259,0.7103056311607361
639,1261,0.7103056311607361
640,1263,0.7105575799942017
641,1266,0.7103056311607361
642,1267,0.7103056311607361
643,1272,0.7103056311607361
644,1273,0.7103056311607361
645,1274,0.7103056311607361
646,1278,0.7103056311607361
647,1279,0.7103056311607361
648,1280,0.7103056311607361
649,1281,0.7103056311607361
650,1283,0.7103056311607361
651,1284,0.7103056311607361
652,1285,0.7103056311607361
653,1286,0.7103056311607361
654,1287,0.7103056311607361
655,1288,0.7106311321258545
656,1294,0.7103056311607361
657,1299,0.7106477618217468
658,1300,0.7105090618133545
659,1301,0.7103056311607361
660,1303,0.7103056311607361
661,1306,0.71031653881073
662,1307,0.7103056311607361
663,1309,0.7103056311607361
664,1314,0.7103056311607361
665,1315,0.7109165787696838
666,1317,0.7103056311607361
667,1323,0.7103056311607361
668,1324,0.7103056311607361
669,1325,0.7103056311607361
670,1326,0.7103056311607361
671,1329,0.7105408906936646
672,1332,0.7106015682220459
673,1336,0.7103056311607361
674,1338,0.7103056311607361
675,1340,0.7103056311607361
676,1342,0.7103056311607361
677,1343,0.7103056311607361
678,1344,0.7107242941856384
679,1348,0.7103056311607361
680,1349,0.7105813026428223
681,1351,0.7105926871299744
682,1352,0.7103056311607361
683,1358,0.7103056311607361
684,1360,0.7103056311607361
685,1361,0.7103056311607361
686,1362,0.7103056311607361
687,1363,0.7103056311607361
688,1365,0.7103056311607361
689,1367,0.7103056311607361
690,1368,0.7103056311607361
691,1369,0.7106645107269287
692,1371,0.7103056311607361
693,1372,0.7098661661148071
694,1374,0.7103056311607361
695,1375,0.7103056311607361
696,1376,0.7103056311607361
697,1378,0.7103056311607361
698,1379,0.7103056311607361
699,1380,0.7103056311607361
700,1383,0.7103056311607361
701,1388,0.7103056311607361
702,1389,0.7103056311607361
703,1391,0.7103056311607361
704,1395,0.7103056311607361
705,1399,0.7103056311607361
706,1404,0.7103056311607361
707,1408,0.7103056311607361
708,1409,0.7103056311607361
709,1411,0.7103056311607361
710,1413,0.7103056311607361
711,1416,0.7103056311607361
712,1419,0.7103056311607361
713,1421,0.7104888558387756
714,1422,0.7103056311607361
715,1425,0.7103056311607361
716,1428,0.7103056311607361
717,1429,0.7103056311607361
718,1430,0.7103084921836853
719,1433,0.7104524970054626
720,1435,0.7103056311607361
721,1436,0.7103056311607361
722,1441,0.710706353187561
723,1443,0.7103056311607361
724,1445,0.7103056311607361
725,1447,0.7103056311607361
726,1448,0.7103056311607361
727,1449,0.7103056311607361
728,1451,0.7103056311607361
729,1452,0.7103056311607361
730,1457,0.7103056311607361
731,1458,0.7103056311607361
732,1462,0.7103056311607361
733,1466,0.7103056311607361
734,1468,0.7103056311607361
735,1470,0.7103056311607361
736,1471,0.7103056311607361
737,1473,0.7103056311607361
738,1479,0.7103056311607361
739,1483,0.710506021976471
740,1484,0.7103259563446045
741,1490,0.7103056311607361
742,1494,0.7103056311607361
743,1495,0.7103056311607361
744,1497,0.7103056311607361
745,1498,0.7103056311607361
746,1499,0.7103056311607361
747,1500,0.7103056311607361
748,1503,0.7103056311607361
749,1506,0.7104787826538086
750,1507,0.7103056311607361
751,1513,0.7103056311607361
752,1514,0.7103671431541443
753,1516,0.7103056311607361
754,1517,0.7103056311607361
755,1518,0.7103056311607361
756,1520,0.7103056311607361
757,1525,0.7105487585067749
758,1526,0.7103056311607361
759,1533,0.7103056311607361
760,1534,0.7103056311607361
761,1536,0.7103056311607361
762,1539,0.7104418873786926
763,1541,0.7103447318077087
764,1542,0.7103056311607361
765,1543,0.7104127407073975
766,1544,0.710594892501831
767,1547,0.7103056311607361
768,1548,0.7103056311607361
769,1551,0.7103056311607361
770,1553,0.7103056311607361
771,1555,0.7103056311607361
772,1558,0.7103056311607361
773,1564,0.7103056311607361
774,1568,0.7103056311607361
775,1569,0.7103056311607361
776,1571,0.7103056311607361
777,1572,0.7106242775917053
778,1574,0.7103056311607361
779,1576,0.7106560468673706
780,1577,0.7103056311607361
781,1578,0.7103056311607361
782,1579,0.7103056311607361
783,1581,0.7103910446166992
784,1583,0.7104160189628601
785,1584,0.7103056311607361
786,1585,0.7103056311607361
787,1592,0.7103056311607361
788,1594,0.7103056311607361
789,1598,0.7103056311607361
790,1599,0.7103056311607361
791,1600,0.7103056311607361
792,1601,0.7103056311607361
793,1602,0.7103056311607361
794,1603,0.7103056311607361
795,1604,0.7103056311607361
796,1605,0.7103056311607361
797,1607,0.7103056311607361
798,1608,0.7103056311607361
799,1611,0.7103056311607361
800,1612,0.7103056311607361
801,1613,0.7103056311607361
802,1614,0.7103056311607361
803,1615,0.7103056311607361
804,1616,0.7103056311607361
805,1618,0.7104993462562561
806,1621,0.7103056311607361
807,1624,0.7103056311607361
808,1625,0.7103056311607361
809,1626,0.7103056311607361
810,1627,0.7103056311607361
811,1630,0.7103056311607361
812,1634,0.7103056311607361
813,1636,0.7103056311607361
814,1638,0.7103056311607361
815,1640,0.7103056311607361
816,1643,0.7103056311607361
817,1646,0.7103056311607361
818,1647,0.7103056311607361
819,1649,0.7103056311607361
820,1651,0.7103056311607361
821,1652,0.7103056311607361
822,1656,0.7103056311607361
823,1657,0.7103056311607361
824,1661,0.7103056311607361
825,1662,0.7103056311607361
826,1663,0.7108863592147827
827,1664,0.7104119062423706
828,1666,0.7103056311607361
829,1668,0.7103056311607361
830,1674,0.7103056311607361
831,1675,0.7103056311607361
832,1676,0.7103056311607361
833,1677,0.7104129195213318
834,1679,0.7103056311607361
835,1680,0.7103056311607361
836,1686,0.7103933691978455
837,1688,0.7103056311607361
838,1689,0.7106716632843018
839,1693,0.7107943296432495
840,1694,0.7103056311607361
841,1695,0.7104501128196716
842,1697,0.7103056311607361
843,1700,0.7103056311607361
844,1705,0.7103056311607361
845,1707,0.7103056311607361
846,1710,0.7103056311607361
847,1711,0.7103056311607361
848,1712,0.7103056311607361
849,1714,0.7103056311607361
850,1715,0.7103056311607361
851,1716,0.7103056311607361
852,1717,0.7103056311607361
853,1721,0.7103056311607361
854,1722,0.7103056311607361
855,1723,0.7103056311607361
856,1725,0.7103056311607361
857,1726,0.7103056311607361
858,1727,0.7103056311607361
859,1729,0.7103056311607361
860,1731,0.7103056311607361
861,1733,0.7103056311607361
862,1734,0.7103056311607361
863,1743,0.7103056311607361
864,1744,0.7103772759437561
865,1747,0.7103056311607361
866,1751,0.7103056311607361
867,1758,0.7104624509811401
868,1760,0.7103056311607361
869,1761,0.7103056311607361
870,1764,0.7103056311607361
871,1766,0.7103056311607361
872,1767,0.7103056311607361
873,1769,0.7103056311607361
874,1772,0.7103056311607361
875,1778,0.7103056311607361
876,1779,0.7103056311607361
877,1780,0.7103056311607361
878,1783,0.7103056311607361
879,1784,0.7103056311607361
880,1785,0.7103056311607361
881,1787,0.7103056311607361
882,1791,0.7103837132453918
883,1792,0.7103056311607361
884,1796,0.7103056311607361
885,1797,0.7103056311607361
886,1798,0.7103056311607361
887,1800,0.7103056311607361
888,1802,0.7103056311607361
889,1803,0.7103056311607361
890,1804,0.7103056311607361
891,1807,0.7104858756065369
892,1808,0.7103056311607361
893,1809,0.710411548614502
894,1810,0.7103056311607361
895,1812,0.7103056311607361
896,1815,0.7103056311607361
897,1818,0.7103056311607361
898,1826,0.7103056311607361
899,1828,0.7103056311607361
900,1829,0.7103056311607361
901,1830,0.7103056311607361
902,1831,0.7103056311607361
903,1832,0.7103056311607361
904,1833,0.7103056311607361
905,1834,0.7103056311607361
906,1835,0.7103056311607361
907,1836,0.7103056311607361
908,1837,0.7103056311607361
909,1838,0.7103056311607361
910,1843,0.7103056311607361
911,1846,0.7103056311607361
912,1847,0.7103056311607361
913,1852,0.7103056311607361
914,1854,0.7103056311607361
915,1857,0.7103056311607361
916,1858,0.7103056311607361
917,1860,0.7103056311607361
918,1862,0.7103056311607361
919,1867,0.7108070254325867
920,1869,0.7104607224464417
921,1876,0.7103056311607361
922,1878,0.7103116512298584
923,1879,0.7103861570358276
924,1880,0.7103056311607361
925,1884,0.7103056311607361
926,1885,0.710382878780365
927,1890,0.7103056311607361
928,1896,0.7103056311607361
929,1899,0.7104573249816895
930,1902,0.7103056311607361
931,1903,0.7103056311607361
932,1904,0.7103056311607361
933,1905,0.7103056311607361
934,1915,0.7103056311607361
935,1916,0.7103056311607361
936,1917,0.7103056311607361
937,1919,0.7103056311607361
938,1921,0.7103056311607361
939,1922,0.7103056311607361
940,1923,0.7103227376937866
941,1924,0.7103056311607361
942,1925,0.7103056311607361
943,1927,0.7103056311607361
944,1928,0.7103056311607361
945,1930,0.7103056311607361
946,1931,0.7106931209564209
947,1932,0.7103056311607361
948,1933,0.7106344103813171
949,1935,0.7103056311607361
950,1936,0.7105887532234192
951,1937,0.7103056311607361
952,1941,0.7103056311607361
953,1943,0.7103056311607361
954,1944,0.7106348872184753
955,1945,0.7103056311607361
956,1947,0.7103056311607361
957,1948,0.7103056311607361
958,1949,0.7103056311607361
959,1950,0.7103056311607361
960,1951,0.710336446762085
961,1955,0.7103056311607361
962,1958,0.7103056311607361
963,1959,0.7103056311607361
964,1960,0.7103056311607361
965,1961,0.7103056311607361
966,1962,0.7103056311607361
967,1963,0.7104079723358154
968,1966,0.7103056311607361
969,1970,0.7103056311607361
970,1972,0.7103056311607361
971,1973,0.7105867862701416
972,1974,0.7103056311607361
973,1976,0.7103056311607361
974,1978,0.7103056311607361
975,1979,0.7103056311607361
976,1981,0.7103056311607361
977,1985,0.7103056311607361
978,1990,0.7103056311607361
979,1993,0.7103056311607361
980,1994,0.7103056311607361
981,1997,0.7103056311607361
982,1999,0.7103056311607361
983,2001,0.7103056311607361
984,2002,0.7103056311607361
985,2003,0.7103056311607361
986,2005,0.7103056311607361
987,2008,0.7103056311607361
988,2009,0.7103056311607361
989,2013,0.7106747627258301
990,2014,0.7103056311607361
991,2015,0.7103056311607361
992,2017,0.7103056311607361
993,2020,0.7103056311607361
994,2022,0.7103056311607361
995,2025,0.7103056311607361
996,2026,0.7103056311607361
997,2028,0.7103056311607361
998,2029,0.7103056311607361
999,2030,0.7103056311607361
1000,2032,0.7103056311607361
1001,2033,0.7103056311607361
1002,2034,0.7103056311607361
1003,2035,0.7103056311607361
1004,2037,0.7103056311607361
1005,2038,0.7103056311607361
1006,2044,0.7103056311607361
1007,2046,0.7103056311607361
1008,2047,0.7103056311607361
1009,2050,0.7103056311607361
1010,2051,0.7103056311607361
1011,2054,0.7103056311607361
1012,2055,0.7103056311607361
1013,2056,0.7103056311607361
1014,2059,0.7103056311607361
1015,2060,0.7103056311607361
1016,2062,0.7103056311607361
1017,2064,0.7103056311607361
1018,2066,0.7104267477989197
1019,2067,0.7103056311607361
1020,2068,0.7103056311607361
1021,2071,0.7103056311607361
1022,2072,0.7103056311607361
1023,2073,0.7103056311607361
1024,2076,0.7103056311607361
1025,2077,0.7103056311607361
1026,2078,0.7103056311607361
1027,2084,0.7103056311607361
1028,2085,0.7103056311607361
1029,2086,0.7103056311607361
1030,2088,0.7103056311607361
1031,2093,0.7103056311607361
1032,2096,0.7103056311607361
1033,2100,0.7103056311607361
